author_name,rating,text
彥博廖,5,服務不錯，看的到如何處理食物，濃湯好喝，餐點口味適中，不會過重。
魚魚飛飛,4,午餐供餐快速，只有兩名廚師， 乾淨的開放式廚房，平價意大利麵， 舒服不做作的裝潢， 老闆很認真勤勞的維持環境的整潔，雖然外場只有他一人 ，真的不容易。
曾雪芬,4,食物不錯，人員服務也不錯，微不足是店員聊天音量太過於吵雜，影響客人吃飯，不知道是不是因為快下班的緣故........希望該店員聊天聲音可以在稍微降低點°
傑瑞,5,好吃，披薩的皮又不會太硬，麵醬的濃郁度十足
高百玲,5,"店家的氣氛非常的棒！餐點又好吃美味,服務人員也非常的親切,，價錢經濟又實惠，讓人會想要再來光顧的一家店，值得推薦的一家店，讚！👍👍👍"
Yu San Nn,1,"吃焗烤飯裡都是頭髮，超噁，直接不想吃
一看就是女的頭髮"
林苡君,4,好吃又實惠的義大利麵，很對的起價格的義大利麵，青醬味道很足，不用特地加起司粉，CP高
林淑靖,4,味美氣氛佳，能多一點點湯汁更好，不會覺得太乾，濃湯好喝，焦糖冰淇淋奶茶讚
許Joan,5,"推義大利肉醬麵 ～～CP值很高👍
內用環境乾淨舒適^_^"
陳羿蓁,5,我吃的是奶油蛤蠣白酒義大利麵跟總匯披薩，真的好吃，麵條好吃醬也好吃。
劉鎂媛,5,真的很好吃，C P值很高，一定要來。
李芳蘭,5,來這裡好幾次了，餐點都非常好吃，用餐環境也很乾凈
ying chun kuo,3,青醬味道不錯，夏威夷焗烤的番茄醬多到一個不行，感覺就是在吃番茄醬，雖說很便宜，但也只值這個價，自己找位子拿菜單點餐收盤子
Shanna Wang,3,"環境不錯、口味還行
CP值滿高
披薩雖然有註明大小但蠻薄的
要再點別的東西才會飽"
陳秀黎,5,義大利麵醬料非常道地CP值超高，老闆非常親切，環境優適合聚餐的好所在。非常推薦美食的大家去嚐鮮！
Chen Joanne,5,"雖然之前有用餐不愉快的經驗
但老闆娘非常友善&合邏輯性的解釋和處理
讓人感覺很舒服~
也會再前往餐廳用餐
希望好的餐廳能被更多人知道!!"
Penny Shen,5,餐點美味平價，店裡服務人員又親切，是值得再次到訪的店家喔👍
甘苦人,5,"用餐環境不錯，食材新鮮美味，價格平易近人
適合三五好友、家庭聚會的好所在。"
哈拉拉,5,義大利麵很好吃 超愛奶油系列跟焗烤奶油 濃湯也好喝～
Faustus Su,3,嗯，就...普通。可能是我沒點到招牌料理？
Ruru Lin,2,外帶餐點回來，湯打開只有七分滿⋯⋯焗烤薯條很乾⋯⋯還有一些烤焦了，雞腿排很小一片，焗烤飯雖然用料實在，但飯沒有味道⋯⋯另一份義大利麵麵煮太久，有點軟都沒有嚼勁了。花了快七百塊，邊吃邊覺得悶⋯⋯我是看評價才去消費的，結果初次消費的經驗就不甚滿意，不知道是不是尖峰時間，店家繁忙，而無法兼顧到品質？如果是這樣的話，實在有點可惜了這家服務態度親切、價格平易近人的小店了！
Yvonne,4,"環境不錯的義大利麵餐廳
上菜很快"
詹琇安,3,環境尚可、服務尚可、餐點份量偏少
蔡愛騏,5,"真材食料，高貴又不貴，真的好吃，
一定要去品嚐"
蔡秀敏,5,"醬汁獨特..加入多種香料費時熬煮 美味可口！
價錢便宜 值得推薦！！！"
陳俊佑,4,pizza還不錯，店內環境也不錯，推薦單點CP比較高
Lesley Lin,5,大推！大推！美味可口.價格便宜服務又好～😋😋😋
Minta,5,好吃，不過餐點會辣沒有註明在菜單上
YOYO,1,"環境尚可！
服務人員態度差！
餐點也還可！"
金雅華,5,幾個朋友說想吃義大利麵正巧在吳興街附近，有朋友吃過推薦然後我們每個人叫了自己喜歡的口味。我因爲在忙所以等到冷了才吃；沒想道味道及口感還是一樣棒^_^。大推我的是青醬加微辣裡面的青菜新鮮，麵身Q中帶嫩，肉質鮮甜。以後會再光臨；順帶一題老闆親切服務很好。
張咏雍,5,"青醬野菇雞肉焗飯：
烤的剛剛好的起司～在金黃色起司下那
香氣十足的羅勒堅果香，以及那吸滿青醬的米飯與雞肉！令人食慾大開，吃在嘴中的清香不油膩
令人一口接一口😋

野蕈濃湯:散發濃厚的野蕈香氣，喝入口不會感覺一般外面濃湯的負擔感，留在後韻是淡淡些微的野菇香與甜。"
周傳威,3,"該店在安居街34巷內，義大利麵比薩..等價格中等，口味so,so，座位寬敞。 巷内安靜小舖。可以嚐嚐。"
Ying Chang,4,味道不錯，上餐速度快
羅科評,2,"紅茶泡到苦了，超難喝。
吃過吳興店的明明就不錯
然後焗烤起司給超少
不會再來了👎🏻"
melody tam,5,意大利麵好好食 妹妹非常喜歡 服務也很好👍
我是賈斯博不是賈伯斯,2,"餐點味道很像親子餐廳的水準
Pizza麵皮 跟 義大利麵體
感覺是十分廉價的食材
濃湯不濃非常水"
騷豬,5,"帶小孩在附近的昆蟲館遊玩結束，在地圖上搜尋，評語不錯才進來吃，點了三種麵，確實cp值很高，麵條有吃進味道，管麵也軟Q,小孩也喜歡."
柯幃芯,5,好吃大推，服務態度一級棒
Vicky C.,5,"東西好吃老闆顏值超高
🥰🥰"
Ruby Sheng,5,"超級好吃的義大利麵🍝
老闆又親切～
高cp值！"
邱靜玲,5,"環境明亮乾淨
餐點不錯吃
老少咸宜"
-龍禧雲,5,"餐點好,CP值高。"
陳君君,5,"真材實料，物超所值，服務優質，cp值超高!
大推。"
Len Arc,3,沒有塑膠吸管，雖然老闆拿小7的補給我
an0613000,1,訂了外送結果快一小時後才說訂單取消，無言到不行
Nick Huang,5,小孩最愛他家的義大利肉醬麵👍👍 價格平易近人，餐點品質優良。
Jade Zheng,3,"辣味蕃茄羅勒雞肉麵+午間套餐$159
附湯料蠻多的（馬鈴薯紅蘿蔔蕈菇）但是有點水，
麵有點偏軟，醬是甜的？（是台南口味嗎？）
很台式的簡餐店，但冷氣蠻涼的燈光也挺有氣氛"
Singer 蕭,4,羅勒蕃茄香辣嫩雞義大利麵還不錯吃，辣度可選小辣或大辣。
妞妞,5,感謝JNF安居店，陪我渡過無數個累到沒有食慾的日子，離開台北後，《青蛤小辣》應該是我最想念的食物了😆
Frankie Chang,4,餐點好吃，經濟實惠
Shirley Chen,5,義大利麵平價又好吃，適合帶全家大小一起來的餐廳👍🏻👍🏻👍🏻
Tina Wang,4,"凱薩沙拉還不錯，白酒蛤蜊義大利麵有點淡，下次試試看其他口味的義大利麵
目前是無發票，現金支付"
張淑惠,4,環境優雅很溫馨，小孩子很喜歡這裡的餐點~大推
劉欣怡,5,"次次都是先打電話點餐去拿
老闆聽聲音都知道我要點什麼
歡迎大家去用餐"
chi Tsai,5,"環境乾淨
餐點也好吃"
鄭再德,5,用心經營 又重新在附近換地點 給客人ㄧ個更舒適的用餐空間 cp值高 大推
林建宏,2,"就算平價也該把義大利麵基本的樣子做出來吧…

蕃茄糊像批發的，麵條過熟過軟爛。"
羅純櫻,5,吳興店和安居店我都愛👍白醬紅醬青醬都好吃 麵條和斜管麵軟硬適中 飲料很大杯👍 很適合親子用餐 可以感受到店家的用心💕
Y C,3,"味道OK
只是份量男生可能會吃不飽"
C Landice,1,店員態度很不好，環境有怪味，不會想再光顧！
elsa huang,5,雞米花超好吃，女兒超愛焗烤奶油海鮮麵...
Nami Chen,2,餐點普普，但貌似老闆或店長一直不斷發出咳嗽或清痰的聲音也不戴口罩很噁心
俞淑雯,3,"濃湯太稀，用料一般，感覺不太用心~原本很期待好喝又熱騰騰的""濃""湯，失望了！
飲料感覺需要再請教整批換新，真的不好喝~連順口都提不上...
但是蠻喜歡最一般的肉醬義大利麵的，麵很Q味道很夠~焗烤花椰菜、肉醬薯條，必點！加油喔^^"
高碩亨,4,"「青醬海鮮義大利麵」
內部裝潢氛圍都不錯
青醬味道剛剛好
不濃不淡
加上起司粉還不錯
價格也很平價"
吳靜萍,5,店內環境整潔，移動動線還不錯！上菜速度滿快的，適合小家庭用餐，也適合公司聚會！！門口一進來有張大桌，也有專為一個人用餐的座位！麵類飯類口味都不錯，小披薩滿好吃！
cally Li,5,小巧卻佈置得很溫馨（超有耶誕氣氛）的一家巷弄小餐館，餐點有著用心的美味，讓忙碌的上班族也能過個滿足的耶誕夜！
陳佳君,5,"氣氛佳，食物好吃,小孩很愛"
簡宇瞧,3,出餐速度很快 海鮮義大利麵的海鮮感覺不太新鮮
李佳璘,3,便宜經濟實惠的選擇
Chao Hsu,1,價錢便宜，但麵都是醬沒什麼料，pizza也不好吃，cp值偏低
Sean Wang,2,"不行耶。
微波食品的水準、輕浮的裝潢、奇怪的定價。
然後平日六點就沒甜點了？
多給一顆是因為至少吃完至少沒餓到。"
Jeremy Huang,5,食物好吃！環境舒適！老闆Nice!下次還會再來！
洪小祐,5,"乾淨整潔
用餐環境舒服
價格非常的親民呢！^^
蠻喜歡的~"
liao liao,5,乾淨清爽、多樣菜單、價格公道、服務不錯！
Chin Hsu,4,簡單、經濟、舒服。
雷美錦,5,"超級好吃
服務很好人又帥喔！"
紀佩伶,5,價格公道，料多，味道好，大推！
