author_name,rating,text
Moya Lo,2,"客家什麼的（我忘記名字了@@）：好像有一點點客家榨菜的味道，但整體味道或口感不突出；
檸檬蛋糕：應該說它是個甜的淡淡檸檬蛋糕；不過可能我對「檸檬」的期待值太高了吧，所以有一點失望。"
FiFi Chen,5,這次幫社區購入母親節蛋糕，大獲好評，感謝闆娘貼心服務品質都超讚
Sasa Liu,1,餐盒還好，有一個好像是迷迭香麵包的不好吃，偏乾，麵包不鬆軟綿密，杯子蛋糕很乾。奶酥麵包味道還ok，但奶酥少得可憐
周傳威,5,阿崴烘焙坊位捷運科技大楼附近巷內，小小店舖，約二坪大。但烘焙食材新鲜，貨真價實。價位中等，值得一試！讚
Amy Liang,5,吃過他的巧克力草莓蛋糕、紅茶吐司覺得非常喜歡！不會太甜，味道也很濃郁～
Georgia Saint,5,好吃的麵包，甜點，糖果，糕餅，口味變化多樣，會讓你愛不釋口。
傲嬌貓,5,"樸實好吃的麵包小店
明太子麵包買回家回烤一下非常好吃～～"
劉昶律,5,麵包好吃一吃愛上，雖然店面小但選擇很多，每次去的品項也不同，從台式到日式、歐式都有。。推薦奶酥系列，甜而不膩
徐苡庭,5,"麵包、蛋糕很多元喔！小麥雜糧麵包外，還有很多台灣傳統的麵包（克林姆麵包、肉鬆、羅頌、子彈麵包）都很好吃👍 吐司類也很多品項👍
蛋糕最好吃：紅玉生乳捲（真的非常好吃）
平常冰箱也會有很多可以直接帶走的小餅乾👍
非常之棒！"
Amber Tsai,4,"店面不大，但蛋糕、麵包、吐司、餅乾、布丁⋯種類俱全，每次去都會有不同變化，不會讓人吃膩。品質穩定，最近買了烏豆沙蛋黃酥，餡料不會太甜，鹹蛋黃濕潤新鮮，非常好吃👍

2020.9.7"
Chongkai Hong,5,麵包糕點都很好吃，價格也很親民，科技大樓站必訪的好店
Luna Chan,5,好吃~~還有賣手工棉花糖唷！
崔天佑,4,好吃，檸檬小蛋糕4個100元，很讚
beayating,5,經常出現令人驚喜的新口味，還會親切地贈送土司邊。最重要就是好好吃啊！
NICK Zheng,5,小小一間但麵包很好吃，跟路口那間開幾次倒幾次的騙人麵包不一樣！不過接近打烊時間麵包似乎都會賣到沒剩幾樣
Kiwi Kuo,2,"原本想說有得獎的店
麵包應該還不錯
結果買了奶皇麻糬
咬了好幾口只有奶酥味道
吃到中間才吃得出來蛋黃
蛋黃含量少得可憐😐
其他家麵包店從沒遇過這種事"
ok963ok,4,"蛋糕還可，起司蛋糕有點硬
包裝很可愛"
chunlan wang,5,"吐司做的很不錯，吐司邊很好吃，吃時麥香味足，吃完口腔很清爽没有酸味，表示師傅的基本功很扎實
早上烤凍了兩天的脆皮吐司做三明治，很好吃
中秋節買了蛋黄酥送朋友和自用
好吃！
雖然離我家有點遠，星期天去附近上課就會去買"
Keely,1,早上去店員臉很臭 說話口氣也不好 多問一句就不耐煩
Valerie Li,5,"喜歡檸檬伯爵吐司，吐司裡有真實的檸檬果皮
吃起來非常柔軟，淡淡伯爵味和檸檬味很搭
不用抹醬就很好吃!
不過比利時純巧克力蛋糕吃起來就滿普通的，
巧克力不夠濃郁，下次應該會買吐司就好XD"
Sandy Tseng,4,料很實在，選擇性也不少。👍🏼
Chao Lu,4,台式麵包價錢適當食材新鮮好吃，遇到剛出爐嘗試新品( 夏威夷豆肉桂蘋果佐酥皮)，手工醃製蘋果肉酸甜又帶點咀嚼口感，搭配堅果的油脂香氣和濃郁奶香的酥皮，實在好吃。
qq q,2,品管要加強，乳酪蛋糕中間味道好但是邊邊很重的臭油埃，似乎模具未清潔乾淨!
Hans Hsieh,3,"巧克力可頌夾了葡萄乾 不是很合我的口味
九層塔香腸可頌之類的 裡面雖有滿滿的夏威夷豆 但掩蓋了切成薄片的德國香腸的口感和味道

當天去消費 看到排在我前後兩位客人都拿到吐司邊 我卻沒有 愛計較的我感到略失落…
雖然住附近 以後應該不會再去了"
zhiwen,4,肉桂捲是我喜歡的口味稍甜了一點點，不過還是很好吃，一個40元，而且很貼心可以請他們先幫忙預留，就不怕吃不到囉😂下次要試試其他品項的麵包！
Escher Liu,5,阿葳現在出很多台式麵包，推薦牛粒和菠蘿麵包，好吃。昨天買的時候剛好店員還送我藍莓奶夾麵包，也好吃
Mimi RO,1,每次大概下午4點去…麵包種類都很少……網路上都說麵包種類很多想騙誰啊！
Ming-Jia Hsu,5,"麵包味道自然，口感香氣都到位。
甜點的強比較少人知道，每次去都是驚喜，隨季節變化。"
Shia Hung,4,蛋糕很好吃，不會過甜，每次有人生日都會去買。
Yin Chen,3,"檸檬可頌好吃
伯爵檸檬土司我個人不喜歡
單純個人喜好"
蕭智耀,4,"《一步一腳印發現新台灣》出國比賽台灣味麵包
推薦：德式布丁、鹹豬肉佛卡恰、鱈魚卵法國、馬德連"
游佩芸,4,肉桂捲偏甜，之後試試其他款式。雖然小貴，但每種都看起來美味。
Calvin Yu,5,法棍真不是蓋的，味道口感都一級棒，吃了才知道。價格跟品質一樣絕不媚俗，哈！
I-Li Chen,4,品質不錯，還經常推出特價組合
Peggy Wang,4,非常推薦全麥吐司，個人覺得比白吐司還出色，目前心目中全麥吐司第一名的店家。
朱家寬,5,種類多元、美味、老闆是世界麵包大賽創意麵包第三名，也是客家人，有很多麵包蘊含著許多客家風味
papa yasu,5,超好吃，尤其甜點類，推可麗露！
Tina,3,小山園抹茶麵包還不錯，抹茶卷很普通，中間的鮮奶油很膩。
Elsa Ke,4,芋頭吐司很好吃 蛋糕也不差 不會太甜太膩
Angie Lee,5,最喜歡的麵包店之一，推檸檬可頌跟長崎蛋糕
楊聖聖,5,家人都很喜歡!
周傑特,4,"有小農牛奶
各種麵包
不定期特價"
Tim LIU,4,好吃麵包，價格稍高但料精緻。
王品茞,5,好吃的麵包我們家的哥哥也叫阿崴
黃大文,5,推 蔥香肉脯、北歐堅果、可頌、好吃👍
櫻桃樹,5,太好吃了，很有溫度的一家麵包小店
Michael Wang,5,麵包很新鮮，口味也很多樣
陳嘿嘿,5,"超級好吃
我很愛"
張乃其,4,蘋果派大推！
小寶,5,麵包有特色~又好吃!!
shiba eat u,4,大學回憶，品質不錯的麵包
Paul Jou,4,麵包好吃，價錢合理
Nao U,4,牛角還不錯 !
Yeo Chang,5,好吃營養生
Edward Ling,2,不錯吃的麵包......
c c c,5,絕對值得二訪
Jacob Chen,5,麵包很好吃
YT Lin,4,早餐套餐蠻划算的
Liang-Kai Chu,4,麵包不錯 是會再訪的麵包店
