author_name,rating,text
Rebecca Lee,5,"感謝上週六報案，快速到圖書館現場處理的兩位萬盛派出所員警，沒想到事隔兩日，馬上就找到不見的物品。
派出所的同仁們專業，處理事情態度良好，萬分感謝各位警察！"
cheng300KK,5,"謝謝那位好心人幫我送到派出所來
謝謝警察立即通知我來取回"
Jason Hsieh,1,沒人情味、沒人性的派出所，看到違規就開單，跑6個小時的外送錢都被搶走一半
sepia,4,臺北市政府警察局文山第二分局萬盛派出所（預算員額數：30人）：負責萬有、萬祥、萬隆、萬年、萬和及萬盛里等轄內治安、交通事項。
Laura Pan,5,貼心細心
王紫薇,1,歐大長官，口氣不好，講話大聲，官威很大，喜歡隨意投訴別人，唉……官啊！官啊！
黃鐘,5,建築物很可愛
何光軍,5,由於我母親患有輕微失智，於今日凌晨兩點自家中外出，找不到回家的路，非常感謝警員們用心細心幫忙我媽媽找到了回家之路，非常感恩
周昌彥,5,"感謝警員細心幫忙調閱比對監視器和耐心地解說
人民褓姆當之無愧！"
K.Y. Lin,1,來報案時發現警察腦袋不太清楚，好像沒睡飽
Hofmann,4,警員很細心幫忙協尋失物
蘇櫻,1,"唉
很爛的態度"
Richie Chan,4,熱心服務
魚魚,5,警察人不錯
Nick,5,"(由 Google 提供翻譯) 丟了我的行李，只是一個小時之內接到他們的電話，告訴我們他們有行李。非常好，樂於助人！

(原始評論)
Lost my luggage only to receive a phone call from them within an hour telling us they had it. Very nice and helpful!"
Wei J Liu,5,"(由 Google 提供翻譯) 可以藉廁所，人民的保母

(原始評論)
可以借廁所，人民的保母"
李幸福,4,"(由 Google 提供翻譯) 人民保姆

(原始評論)
人民保姆"
莫雲影,5,
語荷,5,
lin mao,3,
林祐安,5,
HLirene Li Taiwan,4,
林家齊,1,
賴文安,5,
Xing Yue,5,
瞬少,1,
CHANG YUAN-CHIA,5,
