author_name,rating,text
Jess Lu,1,週末下午五點就閉館，到底是大學圖書館還是市立圖書館？
in Bad Girl Good Girl youngjae is so sexy,5,非常安靜，人也不多，可能考試期會不一樣，但除開那些因素，這裡會是我想自習時的第一選擇
李國銓,5,裝潢溫馨、氣氛柔和且有許多館藏及資源的大學圖書館
黃莉,5,新裝修過的圖書館超棒～ 提供更舒適的讀者閱讀空間！
師大廖,5,讀書的好地方，裡面很新，照明採光都很好，也很安靜，空間很大很舒服
任至善,4,環境好，離萬隆捷運五分鐘距離，在社區中央交通方便，鬧中取靜。
Leona Kao,5,"藏書眾多 環境清幽
愛書人的聖地"
Monica Se,5,"新裝修過的圖書館超棒～
提供更舒適的讀者閱讀空間！"
jesse huang,5,"(由 Google 提供翻譯) 好地方〜

(原始評論)
Good place~"
Kun-Ting Yu,5,"(由 Google 提供翻譯) 好！

(原始評論)
good!"
Shiang-ling Huang,5,"(由 Google 提供翻譯) 福地

(原始評論)
福地"
呂政緯,3,
張澤倫,5,
陳亮竹,5,
Dai Chip,5,
Andy Jiang,5,
Ryan Chang,5,
戴振修,5,
王映萱,5,
王偉龍,4,
方之珊,5,
