author_name,rating,text
江易錚,4,很特別的一間閱覽室…疫情已經持續這麼久了，竟然有這麼多人進來不知道要量體溫和出示證件。莫非都是剛好今天第一次進圖書館？館員非常有耐心。
Olivia Liang,4,設施完整，許多童書可以借閱，有圖書消毒機可用，洗手間乾淨，大人的書籍可以透過線上預約系統取書，十分方便
Michael Hsu,4,沒停車場，開車去不方便，要停全聯，沒消費的話，費用很高，進去的方式是坐電梯上四樓，應該加強宣導逃生梯在哪裡。
林.,4,"昨天來這邊取預約書籍，由於我忘記自己的借閱證已經加掛在悠遊卡，拿舊的借閱證刷，怎麼刷都沒有紀錄，直到問櫃檯人員，幫我查詢，我才想起來自己有加掛悠遊卡。後來就順利用悠遊卡取書了。

整個過程服務人員態度都很好。

我要蓋書本後面的到期日章時，門口的服務人員還提醒我書上貼的調書標籤紙可以拿掉，非常親切。

服務不錯的一家閱覽室。"
楊彩琳,5,"舒適 安靜 覺得不錯！
兒童閱覽室很棒~😊😊"
Jessica Syu,1,根本沒有地方可以唸書，怎麼叫圖書館？
Allen Chin,5,只有四樓一層，麻雀雖小，五藏俱全的圖書館，希望將來一二三樓也可以成為圖書館，與大安分館合併
Chyn Peter,5,需要將123樓都擴建成成功圖書館把大安分館的圖書資源一同合併
汪冠洲,4,方便圖書館，借書看書都好，只是對身障者較不友善，1樓就要爬5階樓梯了。
Achi,3,還算方便。可惜只有一層樓
王瑞善,3,K書的好地方，找資料就沒有那麼方便
齊亮,1,晚上時我在圖書館成功民眾閱覽室借書，正常排隊還書，等輪到我時，服務人員只願意幫我刷 還書，叫我自己去使用自助機器把剩下的書做借出，說什麼後面還有人，請問刷 借書 不是幾秒的時間嗎，是能耽擱幾秒，是有多懶？怎麼會提出這個要求？我不是正常排隊的嗎?我的時間不是時間？
潘淑梅,5,自動借書的機器不太會使用，櫃檯服務人員很熱心幫忙
興興伯伯,5,重新裝潢後，環境舒適，空間寬敞
Shu-Ying Chen,5,最常來的北市圖分館，小而美、方便，借還書後還可以順便逛全聯!
Jimmy Liu,4,人不是很多，蠻適合K書
Jay Maguire,1,服務小姐態度蠻不好
jimmy Lin,4,有孩子會現場吵鬧，沒有人制止，其他都還算不錯，藏書豐富
Chung-Yun Kuo,2,書的排列很亂，很難找到書
HolySheep,3,位置有點少，還算安靜，只是有時候會有小孩子喧鬧，會有人把這裡當自己家睡覺、佔著位置玩手機，有點熱，不過還算漂亮
陳瑞益,4,整修過後很棒，空間明亮，適意休憩
Hank Maguire,1,使用圖書館幾十年來第一次碰到明顯不耐煩、態度不友善的館員。問她館內設備使用問題好像我欠她很多錢...
Huang YuHan (Jerry),5,2017年初重新裝潢後，整個環境變得明亮，而且很舒服，傍晚之後人才會少一點。由於是閱覽室較小的關係，這邊僅備有3個筆電坐位，門口有充手機的服務
Amy Chuang,1,"第一次遇到館員在裡面聊天所以不安靜的圖書館
聲音聽起來應該有三位在聊天
覺得有點傻眼"
Ariel Lin,4,環境不錯，但館員確實不太友善
陳界宏,3,非常貼近生活的好幫手
John Liang,4,小而美的圖書館
zn zu,5,很喜歡內部環境
Lance HSU (風秤子),5,重整之後非常乾淨明亮
凌驍,5,蠻安靜和清優的圖書館
洪世威,5,乾淨清優鬧中取靜得圖書館
Kuan-Lin Kuo,4,很多報紙雜誌可閱讀
Roy Wang,3,"(由 Google 提供翻譯) 該分支圖書館經過了精心翻新，看上去乾淨明亮。還有一個筆記本電腦區域，筆記本電腦區域的每個座位上方都配有帶小燈的插頭插座。但是，由於該地方還設有兒童讀物區，因此，如果您想享受寧靜的閱讀，孩子們到處尖叫，大喊大叫和哭泣可能會有些惱火，但是，很奇怪，我從來沒有看到圖書館員在哄騙那些吵雜的孩子。

(原始評論)
This branch library was nicely renovated and looks clean and bright. …"
Wen Cheng,5,"(由 Google 提供翻譯) 方便

(原始評論)
方便"
frozenzh,4,"(由 Google 提供翻譯) 方便

(原始評論)
方便"
尼莫,3,"(由 Google 提供翻譯) 筆電區的規劃很糟糕，螢幕會直接反射天花板的燈光，座椅跟桌子的高度也相距極大，另外常常被老人佔位，或者睡覺，或者充手機電，或者連延長線都拿出來，把圖書館當自己家來用，卻不見館員積極處理這些事情。

(原始評論)
筆電區的規劃很糟糕，螢幕會直接反射天花板的燈光，座椅跟桌子的高度也相距極大，另外常常被老人占位，或者睡覺，或者充手機電，或者連延長線都拿出來，把圖書館當自己家來用，卻不見館員積極處理這些事情。"
王正綱,4,"(由 Google 提供翻譯) 精巧

(原始評論)
精巧"
yu yo Hsiao,4,"(由 Google 提供翻譯) 好的

(原始評論)
Good"
Claire,5,"(由 Google 提供翻譯) 它剛剛重新裝修，甚至可以插入筆記本電腦。服務很普通。

(原始評論)
It was just refurnished and even has a place to plug in laptops. Service was ordinary though."
張碩展,5,
黃仁惠,4,
weng elaine,4,
楊恆宜,4,
Vanessa Liu,5,
SY Y,5,
Percy Lee,3,
朱昱臻,5,
陳曉萱,3,
刘益财,5,
蔡文皓,5,
Warren Lo,5,
趙人德,4,
Manto Huang,4,
WaSaBi,5,
許強,5,
Yuki Lin,5,
Martin Lee,5,
語荷,5,
顏芸蓁,4,
陳群文,5,
黃宥熏,1,
金幼雯,4,
鄭宇崴,5,
Henry Hsu,3,
Ray Chang,5,
Stella Luo,5,
蔡敦群,5,
王巍勳,5,
Wayne Chen,4,
facd,5,
Patricia Tsai,4,
Ching-Yuan Yao (Rock),4,
陳婉琳,4,
Jesse Peng,4,
Grace Teng,5,
劉建東,4,
amethyst c,4,
蔡森昌,4,
陳道平,5,
farah farahl,5,
