author_name,rating,text
Ta-Chun Chen,4,門口有電動打氣機跟車油，假日腳踏車沒氣來這裡不要去醉月湖那家因為只有手動打氣
Susanna Huang,3,羅大佑把林昭亮禁臠在台大傅鐘園區三樓
李婷婷,5,今天感謝一位駐警隊的帥哥幫助了我，當下充分感受到你的貼心溫暖和帥氣，臺大駐警隊有你真好。
candaaska,3,"腳踏車失竊是十分難以抓到的，面對這麼猖獗的偷車現象，你我得自保。
雖沒有明確統計，但是失竊的車輛9成以上都是沒有上鎖的，也就是說，只要你加一把鎖，那怕是極為陽春的小鎖，也可以讓偷竊人失去偷竊興趣。

而且很多人本來沒有偷竊意圖，而是不經意的看到沒上鎖的腳踏車，就順手牽羊然後隨意拋棄。部分人士法律觀念十分薄弱。

最後，明知台灣偷竊腳踏車這麼猖獗(量刑太輕)卻只顧方便而不去鎖車，自己也有很大的責任，另外台大明知偷車如此猖獗卻沒有太多的警告標示也是有點麻木不仁。

所以1.車不在身邊就鎖車2.不要去偷車3.沒有人有義務幫他人找車顧車，請保持禮貌及同理心，禮貌且面帶笑容不太會有人討厭。"
貓心龔佑霖,1,處理腳踏車失竊極度沒效率，警察很自我中心，不太聽報案者說的話，而且很沒有同理心，堅持自己的意見。
JIJIE YAO,4,有問必答，還滿熱心的
Hsueh-Ying Lai,1,駐警隊外面可以幫腳踏車上油
CC Tseng,2,沒什麼實質功能
Elizabeth,1,"(由 Google 提供翻譯) 薪水小偷

(原始評論)
薪水小偷"
Michael Wann,4,"(由 Google 提供翻譯) 人民保姆辛苦了

(原始評論)
人民保姆辛苦了"
Herschel Wang,3,
