author_name,rating,text
邱紹輝,5,距離家近，比較方便
陳嘉憶,5,服務人員很親切 會幫你解說各種問題 不會強迫你買任何東西會給你專業的分析
李國宏,5,服務很好，會主動幫忙想用哪個方式，例如信用卡優惠，較划算
Morris Huang,5,專業親切
李大仁,4,這次來看洗衣機 ，店員對產品非常熟悉 ，介紹的很清楚 ，又有目錄可拿 百貨公司都沒目錄
陳昭璁,5,店員服務很親切有耐心
Vince Hsiao,5,服務很好，很有耐心，願意花時間解釋安裝流程及幫忙比較優惠的方案
馮英忠,1,新品不良，處理退換貨不乾脆
沈雅婷,1,全國電子賣場，專門騙小孩子跟老頭子，員工專業不足如同人型立牌，說話硬拗不切實際，客服人員跟白癡一樣，主管裝忙說等一下回話，等了六小時到現在還沒回電，無誠信可言。敬告前往全國電子買家，千萬別花錢找罪受，國民黨全國電子不倒台灣不會好。以別人的經驗當成自己的借鏡，順便祝福全國電子所有員工全家死光
Szu-Hsien Chen,4,全國電子在台灣各地都有店面，這間全國電子是位在大安區樂業街上。全國電子販賣各種家庭使用的電器，價格屬平民化，不定期有特價品推出，是購買家用電器的好地方。
汪冠洲,4,服務很親切
S S,3,"男店員連客人進門招呼都沒有
不怎麼理你
女店員ok但
缺少笑容"
Simon H,5,服務人員，親切有耐心。
張冠誠,4,電子產品貨項齊全，位於住宅區的好芳鄰，業務員服務主動且親切，是新(換)購家電的好選擇。
Yu-Sheng Li,5,服務態度很親切，不會有壓力的感覺
陳陳,5,需要有的東西！
黃文玲,4,專業性強，服務親切。
Steven Horng,4,3C電子電器產品消費的好地方 ！
Christine W,5,服務親切有效率！
Berry Chou,3,服務不錯，有售後服務，物品壞了可維修。
Page Tasi,3,服務人員態度不錯 商品也不算少
賴台幸,5,服務親切，介紹詳細
吳樂天,4,買電器
Jung,5,服務很不錯！
Harry,5,服務態度良好 專業可信賴
陳隆田,3,還好而已!
許正宜,4,應有盡有
Steven Lee,4,服務不錯
高婕熒,5,服務好
曾士娟,4,店員很親切
世杰林,5,親民方便
河馬龍,4,買冷氣    價廉物美
隱世胖子,5,服務很好
這隻柴犬好可愛,4,服務不錯商品多
江庭銪,5,服務不錯
Jen Shr,4,服務員很熱心
吳小跟班（Noter）,4,"(由 Google 提供翻譯) 店長缺乏職員態度很差

(原始評論)
店長不在 店員的態度很差🤬"
Andy Shaking,5,"(由 Google 提供翻譯) 最喜歡的食物

(原始評論)
好物"
Wendy Chen,5,"(由 Google 提供翻譯) 很方便

(原始評論)
很方便"
劉冬生,5,"(由 Google 提供翻譯) 經理的善意

(原始評論)
店長親切"
Epin Lau,4,"(由 Google 提供翻譯) 方便

(原始評論)
方便"
敬敬,3,
李傑,4,
Fish Lion,5,
顏英同,5,
金思吟,4,
Angel 君,4,
Shu-Ying Chen,5,
朱名將,5,
楊任軒（小楊）,5,
鍾濟富,5,
ICE LIU,4,
黃明祈,3,
劉玫君,5,
yung yu Tsao,3,
Heidi Chu,4,
楊慶重,5,
ta chen,3,
程顯暉,5,
王森正,1,
Huang Paul,4,
曾進裕,3,
Tienchi Huang,4,
周莉蓁,3,
影印機出租儀美科技,5,
meiman chen,4,
ymigl,4,
Yuan Yuan,4,
李振中,3,
陳大偉,5,
jeremy Lu,3,
阿文Arvin,3,
劉榮敏,4,
張德,5,
張仲廷,4,
Sean.S Ting,4,
Kokody123@gmail.com維揚,5,
Eddy Yang,4,
陳柏韋,4,
Pasca Hsu,4,
何宗澤,5,
Lu Chun-An,4,
陳Max,4,
Yu-Heng Tai (lovesea),4,
語荷,5,
雪兒,5,
王瑞昌,1,
曾琬玲,4,
王真,2,
meisan chang,5,
江小姐,3,
林鉑瀚,4,
