author_name,rating,text
make make,1,"買了蔥油餅外帶回家吃了四分之三，不到三小時肚子超痛冒冷汗發燒，狂拉肚子一整晚，沒吃完是因為覺得不好吃，只是因為肚子餓買的，當下拿到的時候沒有很熱，但天氣很熱，拉了兩天，第三天稍微好點，不信邪，把冷凍庫剩下的四分之一拿出來加熱，吃完一小時馬上肚子又痛，但是還好沒有持續超過三小時就好了，看了之前網友的評論衛生,就算開在我家附近也絕對不會再去，老人小孩吃到還得了！！"
林姿儀,5,"環境非常乾淨👍
黑芝麻涼麵有一點點花椒味，但很不明顯，像我討厭花椒味的人可以接受。小黃瓜的份量很多，黑芝麻很香
蔥油餅小張$20+蛋$10，圖片是切成兩份疊在一起，30元有這樣的份量，CP值很高！味道比較淡，不會很油，沾涼麵的醬很好吃XD
另外有買韭菜盒（沒拍到照），也不會很油，皮很有嚼勁，內餡鹹度剛好，完全不需要額外加醬料
老闆老闆娘也很好客，會想再次回訪～～"
陳力盟,5,蔥油餅味道又香又好吃，韭菜盒皮是偏硬的口感，料多實在，三不五時會來買一下
fungshung Hsu,4,"涼麵很清爽，芝麻醬調的有特色，不鹹卻有入味，醋有畫龍點睛之功效
而韭菜盒子，不油，是我喜歡的那一種。 肚子不夠大蔥油餅只好等下一次再來品嚐。
這是一家我會再來的店。"
曉悌馬,5,"老店
傳統口味
優質美食
百吃不厭
物美價廉"
Hsiu Wang,5,超美味的涼麵，用黑芝麻及獨家漿汁，非常推薦。
jerry wang,5,味道好，價格實在，老闆客氣有禮，推薦
dopamine 414,5,"芝麻涼麵超好吃！
麵的口感是特別有咬勁的那種
跟附近氾濫的台式涼麵一比 絕對是個強力競爭者
啊味噌湯就還好而已 貢丸中上"
Castor Huang,4,"裝潢過的店面乾淨整齊有冷氣，非常舒適。老闆娘很健談。涼麵的醬料是少見的黑芝麻醬，香味比白芝麻的感覺淡一些，但是配上蒜末和花椒油之後，在清爽中增添了一絲風味，很適合夏天吃。
蔥油餅不是我愛的口味，比較韌。適合喜歡有嚼勁的人。"
游雋閎,5,夏天超適合，重新裝潢過後環境非常乾淨舒適，涼麵跟韭菜盒都超棒，涼麵加的是黑芝麻醬非常香，韭菜盒不會油，吃起來又飽滿又清爽，價錢也便宜，涼麵大50小40，韭菜盒35，很推！下次還會再來
