author_name,rating,text
陳葆光,5,有許多臺大自行出版的好書
乓董,3,外面新開花的穗花棋盤腳很美麗
楊綉玉,5,許多有深度的書籍值得一看
J,5,"資源豐富，商品多樣，
有機會到臺大可以逛逛喔～"
王八蛋,3,"要買教科書的要注意這裡很容易沒貨
而且沒貨的同時折扣也會沒了
要在等好幾天還會比較貴

越晚買越不划算"
李尋歡,5,有許多人文社科類書籍，還有販售台大紀念品
陳彥朔,5,上課用書可在此購買～有優惠價
Yu-Lin Lin,4,"台大出版的文史類學術著作，不論是質或量，目前仍是全國大學出版社之冠。

台大出版中心書店本身的面積頗小，如同一個小辦公室。在這裡買台大出版的書籍有折扣，亦適用於校外人士。"
KO-WEI TSENG (KO-WEI TSENG),4,有賣台大相關的文創商品如資料夾或紙膠帶、還有一些參考書和出版品，適合送給關關克的禮物吧
S. Yu,3,冷氣開很強 想在裡面睡覺
James Pei,3,很小的書店，一下就逛完了
Mr284zo65j,5,位置隱蔽清幽
Cheng Lin Lee,5,該有的都有很棒
Jia-Wei Liao,4,讚
puyun kuan,1,只有一些政治書籍
Gino Tsai,5,稀有好書很多
Amoeba,5,買參考書籍的好去處
Xin-Hong Lai,4,在這邊買台大出版的書最便宜
張哲嘉,4,
Joseph Lo,4,
dar da,4,
herjer wu,5,
林宗穎,3,
Miller Yu,5,
Nung-yao Lin,4,
Chang Ming,5,
Huiting Cheng,5,
Chao-Lin Liu,5,
Ricky,4,
陳芳緯,4,
ChanHung,5,
劉彥欣,5,
吳佶倞,4,
吳鑫陽,4,
HW Jimmy Lin,5,
蔡東湘,5,
田偉廷,4,
Tsai-yu Shih,4,
Hannah Tseng,4,
陳樹青,5,
Ian Lin,4,
Nelson Jasper,4,
Chang B.,4,
Mu Hsin Chen,1,
紋委,5,
養天正,5,
林映均,4,
Meng Scott,5,
Jun Yu Siow,5,
Eric Jhong,4,
陳奕夫,4,
Han-Yun Liang,4,
郭立偉,5,
Te-Hsuan Chiang (西森),5,
Alex0987192699 Chun,5,
Chung-yueh Tsai,4,
Shally Dharmawati Kusnadi,4,
月閻,3,
