author_name,rating,text
王麗麗,5,"交通方便、教練親切
每天只要30分就可以達到運動的效果"
周蘇菲,5,加入環狀運動會員真的是超棒的決定，我會好好努力運動的！這邊非常適合從來沒有運動過的新手建立運動習慣，教練們有耐性又溫柔，推薦給大家！
楊瑛碧,5,"嗨，大家好。我是一位新會員，目前僅有5次的半小時經驗。台大公館店就在捷運1號出口net商店，交通非常方便哦！
在這短短的經驗裡，我自己在訓練自己每天養成好的運動習慣，在忙也要來運動，因為它促進新陳代謝流汗外，還讓我覺得腰桿挺直，走路會注意自己不能駝背耶。
同時各部位的肌肉及筋經過12種器材的訓練，讓我的肌力及柔軟度更佳喔！

所以這星期來我也覺得自己看起來更年輕喔！
祝 健康 美麗 快樂

學員瑛碧"
Joanna Chou,5,看得出很用心在經營，教練們都很正面鼓勵，提高來運動的意願和信心，每月各種活動都讓人有參與感，各項清潔、面談等等也都做的蠻到位的喔
楊純娟,5,台大公舘店佔地利之便，來運動的會員愈來愈多，運動時教練會在器材旁邊細心指導，每個月的量身更時時叮嚀，預約面談，堅持不斷的來運動，譲我健康又快樂，感恩台大公舘店乾淨明亮的環境，我愛台大公館店
李琳娜,4,教練親切專業，不時給予正面鼓勵，同學互動熱烈，建立良好情誼，環境寬敞整潔，即使在疫情期間仍令人安心，讓我喜歡去運動，開心改善健康。
Conya Ho,4,教練對環境介紹好清楚也很親切，運動環境空氣很流通，也很方便到達。
lillian hsu,5,加入三個月了，跨過三個店，覺得這裡的環境、場地、教練都很適合我持續過來健身。
陳怡蓁,5,環境很舒服，教練很親切，太久沒有來運動還會接到教練關懷的電話，很讚！
張嘉容carol,5,教練親切可愛剪的頭髮很像脆笛酥(小瓜呆）
蔡宇綸,5,很棒的運動地點，教練細心指導運動姿勢避免運動傷害，還能學習到增肌減脂的方式.
阿集,5,Angle教練好可愛、小捷教練好漂亮、亭亭教練又正又熱情💪💪💪
Yi-Hsuan Chuang,1,"不是很有誠信的店主人，作法非常讓人不認同
要選千萬不要選這間，要打聽一下再下手
營業時間中午12點才開，很難配合"
Tsao Maggie,5,來這裡養成規律的運動習慣，精神與心情都變好了。
Wenchy Tsai,5,"大家一起來運動吧,教練們都很熱情活潑哦！"
潘奕芳,5,教練非常親切，對跨店學員也非常用心教導。環境也很寬敞、舒適，非常推薦。
Yvvone Yung,5,天天來，天天做，養成運動好習慣，一起開心瘦身😜
Kosumosu Liao,5,空間大，教練親切
Ya-Lin,5,環境舒適，教練都很溫柔、很正！
Catherine Li,3,同學親切、教練年輕可愛、運動輕鬆愉快、環境寬敞不錯！
劉旻旻,5,教練親切，店長溫和正面，運動是長時間的投資，不焦急保持好心情，身心靈都健健康康
蔡曉菁,5,只需30分吸引我運動，養成喝水及運動習慣
吳華真,5,在這裡運動很輕鬆快樂又健康，教練們也很親切，是一個非常好的運動環境！
Lily Pan,5,教練對跨店學員很親切、關心，也很仔細的教導。
Angie Yang,5,教練親切，運動環境舒服，適合女性運動到空間
Angela On,5,女性健身運動好所在 單純效率高！
Jasmine Wang,5,教練專業細心。👍
林小綠,1,"運動多年，教練田田很棒！
但一雙鞋在裡面遺失處理超久。
整個已經到不開心了😠"
曾淑瑜,5,教練很棒，讚
林美女,5,教練美女都很親切，讓我的身體也越來越健康，讚~
何老師,5,這裡的運動氛圍很棒!!!教練很親切，會員也都非常熱情，很推薦!
姐接孟孟,5,環境舒適，健身越來越有動力喔！
ICW,5,環境不錯，服務親切，教練也很用心。😊
蕭老大,5,環境很優美，寬敞，感覺很棒
陳玉芳,5,這裡服務很好態度好~推薦！
周王,5,老闆人很好，教練很陽光！
108BAA007-劉瓊琳,5,"教練親切友善
環境整潔
運動起來很舒適"
Jasmine Huang,5,服務親切，環境寬敞明亮舒服
王秀美,5,運動氛圍很棒啦！教練很用心喲！
李鳳華,5,很享受運動的樂趣
Alice Lin,5,"Curves, 運動真好"
簫小美,5,場地寬敞，教練和藹可親
Jasmine Chen,5,沒來會想念的運動^_^
Carol Yan,5,女性健身房首選～教練人很好
Erin Jiang,1,不推薦 有待加強
Anna C,5,教練親切，環境舒適
ching chang,5,非常適合我的需求。
費琳,3,教練非常親切，環境明亮。
serlynna W.H,5,服務親切，運動好地方
Vy Nguyen,1,不推薦!
CHING EN CHEN,5,老闆很熱心~
Minh Thai,1,"(由 Google 提供翻譯) 一家從客戶那裡賺錢的企業卻忽略了他們的反饋。

(原始評論)
What a business that got money from customers then ignored their feedback."
Dam Nguyen,1,"(由 Google 提供翻譯) 我對這裡的服務很失望

(原始評論)
I am so disappointed with the services here"
Stella Chen,5,
許秀彩,5,
Tricia Tsai,5,
chen shwujen,5,
Mina Chang,5,
李淑惠,3,
謝洹棋,1,
TC KUO,5,
emily HSU,5,
Tran Que,1,
蔡慧敏,5,
Miya Chung,5,
Rita Tseng,5,
Ivy Chen,5,
Alex Lu,1,
Emilyyeh Yeh,3,
王小一,5,
Iris “Chih-Yu” Wang,5,
kao yang,5,
鄭孜瑟,5,
艾慧張,4,
石炎輝,5,
梅慧英,1,
伏文莉,5,
sydney lin,5,
Hsiao-Sheng Liu,4,
賴媽,5,
張小兵,1,
李琳娜,5,
YunWei Lee,5,
