author_name,rating,text
邱淑月,3,在大樓內五樓營業，路過不常看到店面，很快就忘了在哪裡，可以想像是專賣非常專業或冷門的書，果然是醫學專業書及生命科學的書，雖然人生活脫不了醫學，但很少會去買專業書讓自己頭痛，這家書店就像一般住家一樣，擺設相當整齊乾淨，沒什客人，又很安靜，很難在裡頭自在瀏覽，兩個營業員雖打了招呼，一個年青的埋頭做行政管理工作，接電話，一個年紀蠻大的在周圍走動，一直問我要什麼書，太難了，無法觀察，當然也無法拍照，就在進門的地方隨意一拍，居然也被制止，問她拍攝書也不行嗎？回答說不行，只好道歉拜拜了。
劉家宏,5,"隱密的生物科技醫療相關專業用書書店
第一次去會有點不好找
到店購買會有意外優惠"
LEE CHIENWEI,5,"位於五樓 請勇敢推開鐵門按下五樓門鈴
店員會直接開管制門
到店有九折優惠"
Deldepress Cheng,4,比較難找 要看告示牌
劉恬恬,4,"醫學及生命科學的專業書店👍
到店購買打九折優惠"
Joseph Taipei,3,"生物醫藥教科書原文書及翻譯
出版社兼門市"
呂理祺,4,不錯
丁照恩（chao en）,5,書籍有九折優惠
洪敏真,5,
Chihyung Kuo,3,
Chin Lee (Satellite),4,
Thammarsat Visuttarrom,4,
Hsin Chiu,5,
Nicholas Awuor,4,
Alex0987192699 Chun,5,
Chingwen Hsu,5,
Yun Cheng,5,
