author_name,rating,text
Katherine626,5,"朝思暮想的貳玖可麗露終於給我吃到了！

網路上超人氣的可麗露工作室，只開放網路預訂且每開團必秒殺！除了可麗露還有其他邪惡的甜點不如來個綜合款囉～

這次預訂的是✓【＃獨享綜合甜點 】$460
• 大溪地原味可麗露 *1
• 黑糖麻糬可麗露 *1
• 黑森林可可櫻桃 達克瓦茲*1
• 草莓脆脆三重奏 馬卡龍 *1
• 鹹花生焦糖 馬卡龍 *1
• 鹹蛋黃布列塔尼酥餅 *1

每一個都好吃得不得了，最喜歡的還是可麗露，外殼酥脆內層軟Q；馬卡龍也很優秀甜而不膩，花生跟焦糖在一起根本犯規❤️

強烈推薦給可麗露控們！！！"
DAI Yi-Han,5,"這家的可麗露是非常厲害，我中心第一名🏆，外皮很脆酥內餡Q潤，每次開單口味都不一樣，讓人期待

周邊的達可瓦茲和馬卡龍也都是主角

完全可以吃出甜點師的用心

會繼續支持貳玖甜室，繼續搶單的"
Tzu Byun,5,第一次吃的時候是別人送我的，那個時候已經久仰貳玖大名，吃了第一口馬卡龍果真超好吃！好吃到我眼睛瞪大一直誇。隔天吃可麗露也被驚艷到，太好吃了！！這次有搶到很幸運，期待露露的到來🥰
賴英綸,5,網路上排隊的甜點美食，這次吃到的是朋友送的芝麻口味的可麗露，冰過之後超好吃的<3
SN Wang,5,"心中第一名的可麗露🏆❤️
原味真的最好吃
這次買了新出的 綜合馬卡龍7入
顏色太美了！
看到FB被燒到馬上下訂！

🧡橘色-柑橘覆盆莓
💛🤍黃灰渲染-培根起司
💙土耳其藍-手標泰式奶茶
🧡💚粉橘+淺綠-羅勒檸檬
💖💚粉紅+抹茶綠-小山園抹茶草莓脆脆
🤎咖啡色-提拉米蘇
💜紫色-水蜜桃白巧

口味看得出店家的用心
真的很捨不得吃😂
每一口都很珍惜～！"
Lu Ken,3,可麗露烤的很漂亮，內餡濕軟外表酥脆。馬卡龍吃起來比可麗露驚艷，但我還是最愛侯布雄的馬卡龍。其他兩個甜點就一般般。整體而言就是很甜，吃多會膩。青菜蘿蔔各有所好，我確實是因為很難訂所以一次買齊來品嚐看看，但不會回購。
Jenny Hsu,5,"2021/03
實在是太美味了！自取的時候，有零賣的達克瓦茲和馬卡龍，實在太幸運了！

2020/12
冬季限定禮盒$750 開單不到3分鐘搶購一空(之後的年節禮盒更誇張，不到2分鐘售罄) …"
好事夫妻（The Hos）,5,"FB/IG/Popdaily 搜尋：好事夫妻 The HOs
.
~ 網購美食，開單即秒殺
~ 宅配人氣王包餡可麗露
~ 號稱全台最正點的可麗露
.
團購是一種魔力😜
腦波不是很強的太太，
通常遇到吃的揪團腦波就更是薄弱了😂
等了一個月的可麗露，終於拿到啦～
開箱～拍拍拍切切切吃吃吃💜
.
貳玖甜室是間網路上的甜點名店，
主要販售三種產品： 可麗露、馬卡龍、達克瓦茲。
太太這次跟團僅先訂了可麗露也是最主打的商品，
吃軟不吃硬的太太，對於可麗露特愛～😍 …"
Hsiao Jo,5,等了一個月才拿到的台北最好吃可麗露，五種口味一字排開，可麗露外皮酥脆內餡濕潤，焦糖奶茶的醬甜度適中，很喜歡這種剛剛好的甜。
宥萱Cindy,5,"終於盼到貳玖甜室的可麗露和馬卡龍
果然名不虛傳，一吃就上癮
這次訂購～
【大溪地香草原味可麗露 - 5顆/盒】
【綜合可麗露 - 5顆/盒】
【綜合馬卡龍7入裝】

我最喜歡可麗露冷凍後稍微退冰的口感，可以同時品嚐到酥脆外皮和冰凍餡料的口感，非常完美。
鹹蛋黃口味將甜鹹做很棒的平衡，令人驚艷！

馬卡龍每種口味都充滿驚喜，口味依序為~
• 君度橙酒覆盆子/深紅色＋橘色渲染
• 紅心芭樂乳酪/桃粉色
• 抹茶可爾必思/淺綠色＋淺藍色
• 焙茶柚子/深綠色灑茶葉
• 琥珀核桃威士忌/深藍色＋黃色
• 洛神花巧克力/紫色撒黑色點點
• 紅泰奶椰子脆片/深咖啡＋米色

這次買的每個品項都常美味
已經準備下一波的預購了❤️！"
