author_name,rating,text
YW Huang,1,鬆散的重乳酪，味道非常不好，焦糖咖啡完全沒有焦糖味，絕對不會再來的店......
Sylvia Lo,4,"冰淇淋滿分
麵包普通 有看品項"
N.,3,"四吋蒙布朗蛋糕，味道不錯但鮮奶油放太多了好膩
附上一張用剩的鮮奶油做的雪人 😂"
藤原Atsuko,1,買了紅豆麵包內餡才ㄧ點點...比超商麵包還要少料。真的很失望。
李星螢Tina Lee,4,"麵包種類超多選擇的，土司有分正常或厚片，都很好吃。
每次經過一定朝聖，就怕買不到中意的。"
Pao Shen Hsu,1,輕食的食材過期，一樣給客人。 然後有蟑螂確置之不理。
kate kuo,5,"(由 Google 提供翻譯) 很道地的法式烘焙店！

(原始評論)
很道地的法式烘焙店！"
bara kuda,5,"(由 Google 提供翻譯) 我喜歡他們的麵包，尤其是培根和奶酪。然後蛋t的味道也很棒。我只是戀愛了。你應該檢查一下。不要忘記檢查一下沙拉和果汁部分，他們的奶酪和蘑菇吐司是最好的，而通心粉沙拉以及他們的煙熏雞肉和烤雞肉Grill真是太喜歡了！他們的果汁都是新鮮製成的，沒有加糖，他們的茶和咖啡最初都是用精選的咖啡豆釀造的。

(原始評論)
I love their breads, especially the bacon and cheese one. Then the …"
Wen Wen WANG,5,"(由 Google 提供翻譯) 好吃

(原始評論)
好吃"
Elain Wu,5,"(由 Google 提供翻譯) 可口

(原始評論)
TASTY"
Richard Chen,4,
林聖萍,5,
revive fox,4,
