author_name,rating,text
王飛揚,5,之前去的經驗都很不錯
po yin Lin,1,買萬年青，給我如意竹。做生意應該童叟無欺。
Edward Hsiao,2,"這家花店在網路上又稱""迦南美地花苑""，曾向他們訂過追思花籃，花插得還不錯，不過個人覺得價格偏高，而且... 竟然將送花人的名字寫錯！這在告別式這麼重要而嚴肅的場合實在教人難以接受..."
朱怡潔,2,花卉品質普普，老闆娘也沒有像其他人說的那麼親切。有點小失望
Ana Jiang,4,價錢實在，盆栽也很漂亮
趙貴猛,5,花店 親切 服務價格公道
A a,4,紅玫瑰一朵30
威哥,5,溫馨服務
CC Tseng,5,方便實在態度佳
kimo chen,4,客氣實在
Martin Fišnar,5,"(由 Google 提供翻譯) 我最喜歡的花店。通常它們開滿美麗的花，擺放得很好。業主對我總是很好。

(原始評論)
My favourite florist. Usually they have a beautiful range of flowers, nicely set. Owners are always nice to me."
賴亭文,5,"(由 Google 提供翻譯) 花束100/束

(原始評論)
花束100/束"
Anders C.,4,
于采宸,5,
旗子,5,
Hazel Lin,1,
ㄏㄔ一直ㄔ,5,
Michael Yang,4,
Wenda chang,5,
Yo Shawn,1,
林灯偉,2,
夏晴兒,4,
