author_name,rating,text
施孟岐,5,價錢合理，吃了不脹氣，生意很好，通常要預訂
法蘭克Frank,5,夢幻饅頭，不多說，愛美食，注重健康的人一定要試。最好先打電話訂。相片是南瓜/黑糖桂圓。
Yolla Fu,4,美味帶有淡淡的麵香，可惜店內沒有保溫的選項，需自行帶回加熱
陳進男,5,很健康又好吃的饅頭！每次都來買很多帶回家
陳澤淵,4,來隔壁吃火鍋就順便買了五包，感覺有別於一般的饅頭較有彈性，吃完火鍋隔了一個多小時出來，再看架上就沒有剩很多了，價位不是算很便宜，但喜歡吃的人我感覺還是會來買
Joseph Chou,5,"1.饅頭是老麵發酵的，不容易胃酸脹氣。
2.建議電話預訂。"
REBECCA CHU,5,"老麵發酵的饅頭不容易胃酸脹氣
越嚼越香
還滿大顆的
吃起來很紮實
建議電話預訂
服務人員忙碌但都很客氣！"
ayu liao,5,看了網友評論推薦，1/27買了黑糖桂圓和南瓜饅頭，很有嚼勁，也有淡淡麵香，大胃的我認為大小再大一點就超完美了！期待下次回購。
Jay Liu,4,老麵頭發酵的饅頭吃起來確實不容易胃酸，而且口味有嚼勁好吃，比較一般鬆軟發酵過度的饅頭麵包真的是好太多了，只是確實比較難買到，尤其是要過年了更是不容易
Gary Lee,5,記得先打電話訂購，才能享用好吃的饅頭～
阿光,2,覺得偏貴、饅頭比想像中鬆軟也很輕，黑糖桂圓的黑糖味不足…但吃得出桂圓的味道。蔥花卷沒有蔥味，南瓜饅頭說不太出是地瓜還是南瓜
黃銘楷,5,第一次買是買南瓜 沒有添加奇怪的添加物   真的好吃會一直買
Sunny Chen,5,"比六張犁饅頭還👍
記得提早ㄧ天預訂，通常當天買不到～"
史瀚陽,5,要先打電話訂口味比較多
ANGEL KING,5,"好好吃的老麵饅頭 有韌度越咀嚼越甘甜
店面擺置很整齊，員工穿制服耶
中午微波後才吃的，直接吃白饅頭好讚👍"
John Liang,4,越嚼越香，相當好吃！
Anderson Bao,5,老麵發出來的包子饅頭特別的香，顧客都是整袋整袋的購買，只是常常到下午時就銷售一空，要買手腳就要快!
Steve Jeng,3,不太像我吃的老麵饅頭，和六張犁饅頭差不多。
陳淑芬,5,跟店門口寫的一樣、有層次、香Q有咬勁👍👍老麵發的饅頭真的不一樣
修銘張,5,"路過～聞到好吃味道，買了五個黑糖桂圓饅頭。
真好吃
下次再專程過來多買一些"
香蕉蛋糕,5,吃完真的不會胃酸反胃感，太早去會什麼都沒有喔！
P H,5,非常好吃，服務親切
matilde Chen,5,乾淨衞生的製作環境，味道很純粹的老麫饅頭，每一種都好吃😋大推黑糖桂圓，全麥，蔓越莓牛奶
Yuping Wu,3,生意太好了他直接受預定你要到現場去購買根本一顆都買不到 老闆說因為他做不出太多的饅頭來都是手工做的 所以只能接受訂貨
E C,5,只是路過買了兩顆，才發現是厲害的店，芋頭饅頭非常有嚼勁，值得再訪
彬按,5,手工饅頭真材實料，越嚼越香好吃，需要電話預訂，不然會白跑一趟。
Tsung-Fang Tu,5,超好吃的手工饅頭，一定會定期回購
李嘟,4,黑糖饅頭非常好吃！超級香～～
Chuyu,5,"上次買了全麥饅頭 (無糖)
很有彈性 越嚼越香 吃過最喜歡的饅頭！"
Chine LU,5,買了一袋原味饅頭試吃，讓我覺得非常驚訝，這大概是我吃過最好吃的饅頭之一，就只是單單的白饅頭而已，這老麵饅頭可是有真功夫的!
ALEX CHEN,4,全部純手工製作，都要先預訂，生意不錯，好吃。
Chun-Hao Chang,5,"相當好吃的饅頭, 買五送一, 老闆非常親切, 其中南瓜與黑糖桂圓是我們的最愛. 附近小學多, 是小朋友放學解饞的最愛, 真的比六張犁那間有排隊的饅頭店好吃. 唯一的缺點就是太快賣完了, 如果沒有預定, 常常會買不到饅頭."
wei wei,4,比知名六張黎饅頭好吃數倍，唯一小缺點是饅頭冷冷的，如果是剛出爐的話，應該會更好吃。
Michael.P.Y Chiu,5,常年老客戶的肯定，麵粉用駱駝牌知名食材。老麵發酵不胃酸。推薦桂圓與三星蔥口味。
蕭兆瑩,5,生意太好了，需先預訂口味，直搗店家恐會失望
王士銘,5,可以的話最好打電話預約 必免白跑一趟
吳佩英,4,老板親切，老麵很香 沒預訂吃不到
bambino,4,很久沒吃到口感這麼好，越嚼越香的饅頭了！
洪波妮,5,偶然經過的驚艷，用心的好師傅，實在的老麵好味兒！
C Chang,4,麵皮彈有嚼勁 餡也滿豐富的
Miles Kuo,4,饅頭口感很好！可惜常常賣完撲空！
FY Cheng,4,食物實在好吃  環境衛生優
吳羽含,5,這裡的饅頭說真的可以贏過吳寶春了快去比賽吧
Dollen kuo,5,北市非很好的麵包店
rita honng,5,現在是鋐森饅頭專賣店
Weilun Wang,5,台北吃過最好吃的老麵饅頭
shuting Lin,5,有嚼勁
po yung chu,5,饅頭好吃~
zhenlin jiang,5,"(由 Google 提供翻譯) 都算很不錯 黑糖桂圓做的很好

(原始評論)
都算很不错 黑糖桂圆做的很好"
Chin Brave Chen,4,"(由 Google 提供翻譯) 可以

(原始評論)
可以"
Beren du,5,
語荷,5,
信景,4,
Lee Kelly,5,
魏志軒,3,
千慧,5,
Daisy Tsai,3,
馬宇廷,5,
Jennifer Chiu,5,
chu johnny,5,
Wells SW,4,
Sky Giwen,5,
陳昌民,5,
c,5,
Koumei Lee,4,
Stephon Chen,4,
夏羽,5,
おち,5,
林美玉,4,
李小紅,3,
ë Chen,3,
TU TU,5,
Rich. H. Goh,5,
Joiii,4,
Sam Liu,5,
Xinda Chen,5,
Jenny daddy,4,
李佳,5,
