author_name,rating,text
shuqi “萱萱” lin,4,服務不錯，說好需求都會幫你弄好好的，價錢沒有想像中便宜就是
彭啟倫,3,價格不便宜，一張一元
蕭有福,5,隨合   快速
Hyung-Yuan Lin,5,服務良好
育信廖,5,價格合理，能在這裡很快將自己的一批書快速的整理。老闆是彰化人，滿有親切感。
Kelly Yang,4,老闆親切，影印講義快速有效率
Shao-Huan Dai,3,老闆不太理人啊 做事不貼心
Siaowan Yang,5,老闆親切價格便宜！
Jonathan Spangler,4,"(由 Google 提供翻譯) 小型印刷店。比鎮上的許多地方更加專業和高效。

(原始評論)
Small print shop. More professional and efficient than many places around town."
陳崇崇,3,
吳灃洪（A ken）,4,
王道（A ken 瘋紅 楓虹）,4,
monsicha puthipatanakul,5,
Chang Henry,5,
Auction Service,5,
Yumin He,5,
座東朝西,3,
