author_name,rating,text
Sting Chang,5,坐辦公桌太久缺乏運動，再加上椎間盤突出的舊疾，剛開始上一對一課程有點吃力，Jenny老師非常專業，除了全身筋骨跟平常用不到的肌群會運動到以外，每次上課還針對我的問題加強訓練，幾次之後身體逐漸習慣，可以感覺得出來關節比較不緊繃，人也變得比較有體力，上完兩個月後我的腰傷有很明顯的改善，非常推薦他們的課程。
Kuanyu Shih (Johnson),5,教練教學親切認真..
Winnie Winnie,5,"這裡是一個專屬皮拉提斯的教室
有少許的TRX、空中瑜珈、空中芭蕾
很喜歡與推薦這裡的原因是
我本身腰部受傷，經過復健科醫師推薦，需要學習皮拉提斯矯正自己的姿勢與強化局部的肌肉
目前主要上這裡的皮拉提斯團體課程
這裡的每一位老師都很細心與貼心
上課前只要向老師說，目前正在受傷中但是想要學習
老師在課程中都會提醒，有受傷者的動作可以以比較緩和的方式進行，而且每堂課都會詢問有無新來的同學，並且因學員的狀況，做不同的調整。
除了以上以外，每堂課的動作與學習方式都不太一樣，不會覺得無聊無趣，真的很大推唷"
精靈,5,老師很細心並且有顧到每位學生，初學者也很適合來唷^^
唐功琪,5,第一次瞭解什麼是皮拉提斯，老師跟教室都很棒。
Joey Moawad,5,"(由 Google 提供翻譯) 我經常來這裡並喜歡這個地方有幾個原因：1-珍妮是一位激勵老師，他非常關心你的學習和表現。她是普拉提有效性的活生生證明，向她詢問她的故事。她也恰好是一個可愛的人類。 2-這個地方乾淨整潔，井井有條。 3-她用中英文流利地教授。強烈推薦！

(原始評論)
I come here regularly and love this place for several reasons: 1- Jenny is a motivating teacher …"
kevin h,5,"(由 Google 提供翻譯) 在聖誕節/新年假期在台北的這幾個星期中，我與珍妮（Jenny）做普拉提有很棒的經驗。工作室非常乾淨，配備了許多有趣的設備，可以滿足不同的需求，而珍妮的課程和個性都讓他感到讚歎不已。她精通中文和英文！通過所有詳細活動愛她的Facebook頁面！只要有機會在台北旅行時，我一定會再來的！您必須嘗試一下！

(原始評論)
During these few weeks of my Xmas/New Year vacation in Taipei, I …"
Weinong Wang,5,"(由 Google 提供翻譯) 在短暫訪問台北的幾個星期裡，我和珍妮一起做普拉提。工作室非常乾淨，珍妮非常專業。她通過她的Facebook頁面非常敏感，並且沒有用英語指導的問題！

(原始評論)
During few weeks of short visit to Taipei, I had a blast doing Pilates with Jenny. The studio is very clean, and Jenny is very professional. She's very responsive through her Facebook page and has no problem instructing in English!"
Cyril BBoy,5,"(由 Google 提供翻譯) 我今天很喜歡普拉提課！謝謝珍妮的雙語培訓！感覺很好:)我下次在台灣住的時候會再來！

(原始評論)
I enjoyed a very nice pilates lesson today! Thank you jenny for the bilingual training! It felt good :) I'll come again during my next stay in Taiwan!"
Kat Huang,5,(由 Google 提供翻譯) …
黎虹汶,5,
Cecilia C,1,
Jenny Chang,5,
Ping-Xuan Huang,5,
簡曼曼,5,
