author_name,rating,text
施慧君,5,"超喜歡這邊服務 第一次接觸醫美診所，有點緊張
但這邊對諮詢師 專業 不厭其煩的解釋 讓人很放心
護理師的溫柔體貼讓我感到非常安全感
當然謝院長的技術讓人感到驚艷 ～"
糖Chubby,5,"人員都很親切，可以降低緊張感
隔了兩年第二次做完拉提很有感
下垂的臉頰肉拉上去感覺變年輕了
感覺要定期回來做可以更維持"
Kimberly wang,5,"在這邊給埋線好幾次了
鼻雕跟玻尿酸也是指定院長
細心又溫柔 又有美感
術後人員照顧也很好也都會關心服務佳
會推薦朋友來"
玩不婷Keep Playing,5,"搬來這裡變得比較大又好明亮👍🏼 服務人員都很親切, 今天又回來定期埋線拉提! 醫師技術一樣好～～ 拉完變V臉變年輕!!"
Eric Huang,5,酷朔真的非常有效，這裡的治療師很專業，服務也很棒，推薦！
童婕恩,5,昨天才做的鼻雕今天消腫了好看的不得了 院長的鼻雕實在太厲害了 護理人員也太親切了，服務真的非常好 還有咖啡點心可以享用🥰🥰🥰🥰🥰
語藜王（小藜）,5,"我是看到同事做完埋線變的好年輕,非常心動,於是下定決心做埋線拉提,同事推薦我來名媛芭比,這裡的護理人員和咨詢師都很親切,也很有耐心解答我的問題,溫柔細心,醫生幽默風趣技術也很專業到位,術後的拉提效果真的太好了,超開心❤️"
Eileen Keybeauty,5,"專業優質團隊
質感醫美"
北歐思維,5,欸芷萱你過來一下
Chen JoanneYuQi (Joanne),5,
Vivian Kuan,5,
黃淑芬,5,
Jen Lin,4,
