author_name,rating,text
Jia Hsuan,5,"六張犁捷運站附近步行3分鐘即可抵達
搭公車也很方便，教室就在公車站牌前
空間寬敞有一二樓，課程多元可做選擇，老師也都很專業且親切。"
蘇郁涵,5,用票券，不用綁約，課程選擇很多，除了瑜珈外，也有提拉皮斯、有氧、Zumba可以選擇，老師都很專業，上課感受滿好的，不用自己帶瑜珈墊，輔具很齊全，也不會有業務人員強迫推銷。
陳緯駿,5,"1.在捷運站附近，搭公車也很方便，教室就在公車站牌前。
2.空間還算寬敞，還蠻乾淨的。
3.櫃台人員很親切，不會刻意推銷。
4.有飲水機、更衣室、淋浴間。
5.有很多課可以選擇，老師也都很專業很親切。"
Yang Pen Yen,5,交通方便，環境溫馨乾淨，工作人員親切有禮。
J.T. Yang,5,"進教室前櫃台會先量額溫 也有酒精可以消毒 覺得很貼心～
地點很方便 教室環境算寬敞 不會太擠
以後會常常來上課的🥰🥰🥰"
Luna Yui,3,新場館很乾淨，空間不大，置物櫃塞背包有點困難，老師對初學者的耐心尚缺乏，櫃檯可以刷卡但請學員付現，只體驗一堂課但整體感覺不佳。
YA TE FU,5,教室給人的感覺很溫馨，老師很可愛會跟學生互動，雖然是第一次上瑜珈但老師很有耐心還會給予回饋，很不錯的體驗
Sunny ma,5,老師很好很專業，對寶寶和媽媽都很有耐心教學
江珞珞,5,環境溫馨，老師指導講解細心。
Yang美樂,5,會讓人持續練習的好環境
Wei-Chun Chen,5,舒服安靜的學習瑜珈好空間
謝崇彬,5,"老師很專業,很認真,環境很溫馨"
焌智有限公司,5,專業瑜珈館
jam,5,滿喜歡的
賴姿伶,5,"(由 Google 提供翻譯) 課堂和氛圍都很棒。講師知識淵博，並在課堂上指導參與者。瑜伽課是5-10人的小組課程。

櫃檯工作人員很好並且耐心。他們不會強迫你賣掉。

無需會員資格和合同。按需付費。

該位置十分便利-靠近地鐵站和公交車站前。

如果您正在尋找放鬆身心的地方，建議加入。

(原始評論)
The class and the vibe are all wonderful. The instructors are knowledgeable, as well as …"
A. L.,5,"(由 Google 提供翻譯) 我去瑜伽館。小班授課，非常適合初學者

(原始評論)
My go to yoga studio. Small classes and great for beginners"
Mo Mo,5,"(由 Google 提供翻譯) 很棒👍🏻

(原始評論)
Great👍🏻"
wei,4,
ashley boo,5,
b101092013 (TMU),5,
Sarah Lin,5,
monica yang,5,
富玉吳,4,
cat27cat27,5,
吳惠美,5,
Connie Peng,5,
小敏,1,
張雅晶,5,
楊任軒（小楊）,5,
vivian chen,5,
