author_name,rating,text
同學林,5,在越點音響入手了h/k onyx studio 6（公司貨）兩色很齊全（黑、灰），服務很好、講解很細心、價格也很不錯。推薦給大家！
蔡昆霖,5,老闆非常親切認真，雖然只是入門機，老闆還是非常認真的要幫我們把機器狀態調到最好～
小維Hsu,5,"老闆人非常親切 看得出來不只喜愛音響還更喜愛音樂 分享了好多音樂給我聽
雖然跟老闆年紀差了40歲 但感覺就很像朋友一樣聊天 同時也會給出很多專業的建議

新手的話老闆有非常多的小喇叭、書架喇叭搭配的器材也很多元 非常容易就能找到想要的喇叭及系統
非常推薦~"
Tony Shu (BOOK),5,感謝老闆及店員的專業服務，修正了我錯買的變壓器，讓我的唱頭放大器起死回生😘😘😘
Ivan Chang,5,平常最愛來這裡聽音樂，很舒適的聽音響空間，老闆人很好且專業，音響品牌種類選擇也多，常常在這裡聽到耳朵懷孕不想離開，買音響的第一推薦！
蘇撥,5,老闆專業，店狗可愛又友善
LIN T. S.,5,老闆跟店員都會詳細的解說，實際聆聽撥放各種不同種類音樂給消費者體驗，非常良好的環境跟服務!
柯承邑,5,老闆跟店員都很親切，試聽服務很好，價錢也很優惠。
Jie Hung,5,"老闆用心，夠專業。
店狗很可愛。"
Hung Yueh Lai,5,老闆知識淵博，有任何需求都能為客戶找出最佳解決方案，說明深入淺出，是個挖音響知識及聽好音樂的好地方
Randollmot Chang,4,好店家。2013第一次買入門級音響就在這買的，Impluso DAC ＋ Vincent 236MK + Climax CS2，至今都運作良好。 沒花冤枉錢。再昇級就要往 PMC 邁進了。
Ryan Cheng,1,如果你不是專業或是預算不高 千萬不要進來 老闆會跟你說：「我們沒有那種東西（句點）」上次大熱天騎uBike去換來這種態度 我真後悔死了
程靖傑越點,5,推薦給喜歡音樂的年輕人，老闆根本就是成熟版的夜貓DJ WOW~Dennis，音樂情報量多到爆炸，也學到了很多關於黑膠的知識，每次來都有很愉快的經驗與收穫，大推~(ps.沒有高預算或沒有消費，老闆一樣介紹的很詳細，也不會給臉色，這點我覺得超棒)
Yu Ju Lee,3,我來兩次，老闆就說出日本是沒有音樂文化素養的國家，雖然我對音樂認識淺薄，但這話不像是對音樂有深入了解的專家所提出的見解。店內服務人員態度良好細心。
。。,5,超nice的音響店；老闆女鵝很有耐心；細心分析各個音響的優缺；我們任何疑問都能迎刃而解，最後購買到CP質超高的音響；真是值得！
陳威廷,5,老闆和店員很專業也很親切地介紹，試聽也完全沒有壓力。
Muhua Huang,5,老闆是謙謙君子，被音響耽誤的藝術家
潘昱州（Panyuchou）,5,老闆非常親切，對門外漢非常有耐心，只有讚！
Bao Chen,5,老闆親切，服務熱忱。
李軍諺,5,親切
張保羅,5,專業。 藝術。 原則。 負責。
violet kawa,5,老闆很專業  介紹仔細
陳華生,4,專業，服務親切的好店
Shia Hung,5,老闆專業又有耐心的解說！
金祖鼎,5,老闆專業！
蘇艷玲,3,老闆服務很親切
Ian Chang,5,老闆熱情用心
沈冠廷,4,老闆親切 專業度夠
Geez Wang,5,老闆很友善
李培豪,5,"(由 Google 提供翻譯) 不管你內不內行，老闆及老闆女兒都超有耐心，也會推薦適合自己的商品，很棒的店，大大推👍

(原始評論)
不管你內不內行，老闆及老板女兒都超有耐心，也會推薦適合自己的商品，很棒的店，大大推👍"
Chen-En Sung,5,"(由 Google 提供翻譯) 音響設備，耳機，唱片和CD-範圍多大！但仍無法與所有人的專家意見相提並論。嗨，大家好，在台北時，您可以從這裡開始您的旅程。

(原始評論)
hi fi equipment, headphones, records and CDs -- what a range! but still cannot compare with the expert opinions of the proprietor. Hi fi buff, start your journey here when in Taipei."
peter chen,5,"(由 Google 提供翻譯) 很棒的音響店。

(原始評論)
Great audio shop."
zero,2,"(由 Google 提供翻譯) 好的，相同產品的價格與其他賣家相比有點貴。

(原始評論)
Just OK, the price for same product is a little expensive comparing with other seller."
Kanji Chen,5,"(由 Google 提供翻譯) 有很多好物！

(原始評論)
有很多好物！"
影印機出租儀美科技,5,
Bert Van de Steene,5,
吳修銘,1,
Austin Tsai,5,
Sam Ni,5,
好消息,5,
凌張蓉,5,
Laurence Chang,5,
林嘉賢,5,
游鎵瑋,5,
Cheng Ting Chin,5,
Zayn Liu,1,
周若珍,1,
朴昭妍的魔鏡,5,
Polly Wang,5,
Ben T,5,
warren lin,5,
GH Wu,4,
