author_name,rating,text
Summer,5,這個書店很特別因為有許多學習中文的教材。
Jason Li,4,很棒啊！有準備TCFL考試的書籍
李炤彤,5,老闆態度親切周到，十分有人情味的一家老牌書店，裡頭的書很齊全（尤其是大學的書），應有盡有，歡迎大家去買書哦
CY Liu,5,營業時間如下圖。店家親切還會幫忙找書，也有打折。
洪華興,5,"老闆和老闆娘都很親切
也都很有耐心，是買書的好地方"
jerryshaw 瘋子 dj,5,"老闆及老闆的媽媽人都親切 不知道書擺哪裡時,總是已親切的口吻為你介紹書擺在哪裡，但書店不明顯,真心想逛書店的人 值得去走走看看囉~"
你好嗎,5,訂書很快就拿到 店員又親切^^
蔡旻芳,5,店員人很好，是師大生買書的好地方
高道鵬,5,大學用書 教材 課本專業書店
Jiayun Liu,5,"裡面雖不大,但有很多優良的書籍,值得去挖寶"
Jackie Lu,5,教科書書籍種類多，師大學生在開學期間購買享有優惠
陳宛蓁,4,教育專業書籍很多，人員服務態度很好
アルマリア,4,老闆很熱心，你想找哪一本書都會幫你。而且師大生能打折。
蔡沛芩,5,叫書速度超級快，不怕上課沒有書~
Ray Chen,5,買不到的教科書都可以幫忙調到~讚！
Margaret Chou,3,電梯小巧  走幾階電梯口有管理員  店內乾淨整齊  書架不知分類如何  下次再仔細逛逛
許博淳,5,"教育類書籍非常多
兒童教育
成人教育
體育
音樂
師大的科系對應書籍都有

冷氣很涼
門口就有很多機車停車位"
NN (NN),5,有學生證的話9折優惠。😺
hsinyi She,5,買書回家才發現有瑕疵，二話不說就讓我換了，讚讚
吳姿瑭,5,"藏書豐富
店員很親切，會幫忙找書～"
馮桂月,5,"雖然是在二樓的小書局，但是""教育用書""總類齊全，還有""華語教材""更是全省之冠， 真是所謂的""麻雀雖小五臟俱全""。
真的是值得推薦的一家好書局！"
Cathy LIOU,5,老闆會根據需求協助選書，書籍很多都有折扣
Steven Shen,5,超棒的便宜書店，種類又很齊全！
Briten Ou,5,尋找教育類相關書的第一首選
KC Mo (Kai),5,專賣大學課本，店員很親切，叫書速度很快👍
Tzu-Chi Hsieh,5,華語教師書籍豐富！
鄭崑瑜,5,我要的書都有
張明維,3,書籍賣的蠻多的喔！
PAN Cheng-Yu潘正育,4,書苑的服務很好，只是訂一本期刊，貨到準時手機通知，領取時也很親切（三個人幫忙找書、結帳和話家常:D）！
Sandy Tsai,4,特定科目書籍齊全
Sophie Wu,5,服務態度很好～
YAN LAI,5,老闆人很親切！
賴韋志,5,老闆很熱心介紹。
陳獻銘（阿銘的隨手拍）,5,專業教育叢書，華語學習叢書
忠祥,5,老闆很親切
JR Tsai,4,專業書籍
盧翠芳,4,中文學習教科書
