author_name,rating,text
Randy Chiang,5,建設台大社科院的幕後推手是彭錦鵬老師，非常了不起，也是全台灣最棒的圖書館和國際會議廳。
Sung Jackie,5,來鄭文燦巿長演講，從學運到城市治理，講的很好，校區內停車場車位充足。
Wei Yu Cheng,5,參加個研討會，不知道能評價啥....
謝佩蓉,3,有活動來這裡，感覺很不錯
CH B Chen,5,小型會議室，座椅舒適。
林淑真,5,台大校園區內真的好大 學生都要自備腳踏車比較方便 校園內還有銀行 便利店 早餐店 各式餐點飲料 校園內非常乾淨 來聽演講真不錯
林冠安,5,大概是全台灣最棒的圖書館
Gordon Hsieh,5,環境設備相當好，讓師生有安心學習的地方。
ChunChin Chen,4,上課的地方，可惜沒門排，不容易叫ubereat
楊子賢,5,"環境整潔
廁所兩邊都有
旁邊的風景也很美"
Michael Yang,5,不記得在哪裡看到這個研討講座的訊息了 ？第二次來到這個台大的會議廳，上次應該大約2年前，是初次在此見到蔡總統本人，; 剛才簽到時約略看到與聽者大多是台大博士班的學生，真不愧是高段班的素質的說 ; 尤其坐我右前方一位超級明星臉，烏黑長髮過肩，淺色短裙裝，站起來是高挑清秀亮麗，看她快速敏捷地在筆電上不停敲打，標緻的五官容貌介於韓國全智賢和秀智，中國江疏影之間…………
張淑芬,4,座位很舒服，是適合辦理論壇的場所。
Andrea Chen,3,停車方便，但標示不夠清楚，讓人有迷宮感。
Ruby K,2,工作人員未經確認就關掉洗手間的燈
Li Kai Zheng,5,超級乾淨！
Zoe Kuo,5,約會很棒的場所😃😄
曾文,4,會議廰設備不錯在三F電梯多又快
賴明君,5,很好睡覺
Stacie Shih,5,適合人數多時的演講空間。
LiesegangRings里色崗斑馬紋,3,建築外觀獨特，伴有池水，假日休憩好景點。
莊鴻文,4,最高學府殿堂，培育優秀人才的搖籃。
洪國聖,5,感覺還不錯
何漢祥,5,是因為Ted的演講接觸到社科院 氣氛好 當時晚上的after party 也很適合辦在那裡 不過可能因為季節的關系 所以燈光會吸引蚊蟲 是美中不足之處
327-51謝苙薇,3,基本上視野很好
州,5,"國際級的設施！
有品質的教授與學生"
Calla Lin,5,是辦講座及討論會的好地點，原始特色的建築，不須加以添色，自然的草皮如果維繫的好的話，很美！
柯乾庸,4,位置沒有想像中大，但是個好場所
Wendy Chao,5,工作人員親切，地點好，環境好
T B,1,台大變成財團畫圈的地方，建築物充滿著商人的名字很可悲。學校建築物有夠沒一致性的！
Seal Hu,4,充滿現代與極簡風格的大樓，非常適合讓學生在此進行創意激盪
a bc,5,讚
安安,4,雖然不多的座位，不過蠻舒適的
鍾佳翰,5,空間還ok
Shirley Ke,4,舒適，但是場地不大。
Yogi Lo,4,舒適、整潔
Ruotsz Lin,4,很棒的開會地點。
Linsanity17 Chou,4,新建築
張品義,5,環境棒
曾維宏,3,還行
范揚志,4,舒適
hero chang,3,台大的會議中心
Daphne Wu,5,專業的會議場地
證光童,4,很棒的演講廳
林素合,5,舒適
GARRY WONG,3,環境髒亂的大樓
晁瑞光,5,我很喜歡的建築
Eugenia Hung,4,不錯的綠建築。
CHANO Hsu,3,場地普通
Yu Hung Wei,5,原來上面有綠草皮
