author_name,rating,text
劉賢俊,5,老闆超級好的，還開包裝讓我比較兩本書的差異，推
XY Chen,1,網路詢問愛理不理，強迫你去官網下單(得先註冊)結果不是沒上架就是缺貨，隨便打發唬爛回覆還主動封鎖買家，沒看過生意上門顧客要誠心交易還擺那種高姿態的賣家；若讀者需要電腦用書推薦益大、大享、胖橘子、天瓏等同性質書店，無論服務態度、售價或書況都比這家優良太多。
chen catherine,5,認識老板夫妻很久了，很多專業電腦書都在這買的，價格合理商品多樣，聊起最近書店的市況，很多人專程來書店看書比價還翻拍書本內容，實在是很不可取，希望大家好好珍惜尚存的好書店
bb a,1,"來買過很多次，看書被女老闆趕
態度超跩，嘴巴超嗆，一臉不爽不要買
好像全台灣就她有賣ㄧ樣"
LL Roddick,1,老闆會把你當小偷一樣審問，然後明明沒看過你硬要掰說以前就沒看過。真的很有事，倒楣透了老闆的態度讓人感到噁心
吳宛蓉,5,工程師小園地，一些賣到缺貨的書，幸運可以在這裡發現，也比較便宜一些，可以先上官網查
林小柔,5,非常多的電腦書籍，而且店員也非常認真回答我的每一個問題，是一個很棒的書局喔
Rodick Liu,1,從在台電大樓站就一直在這買書到現在，但這次很火。老闆不知道是有什麼問題，請問感冒為什麼不能戴口罩？請問什麼叫你為什麼要戴口罩，然後又什麼叫你上次來也戴口罩，老闆你有事嗎？怕有賊就怕有賊！我以後不會在光顧，也不會在推薦身邊的人去光顧。
陳鴻鈞,4,"難得的實體書店，主力是簡體字書。
去逛要碰碰運氣，看有沒有中意的，但現在簡體字書定價也變得很貴，要是正體字有出，價差不大就不用特意買簡體字版了"
Evan Chen,3,也許是靠近中華電信緣故，很多資訊相關的電腦簡體書，但空間太小不好找書，很適合網站查詢後，訂好書再過來拿。
朱曉正,2,上電腦課工程師推薦學Python必逛書店，有本土  有翻譯  有大陸的包羅萬象，不用跑重慶南路或成品
Yu-Te Chen,4,新書多，服務好，可惜空間小了點。
林冠宏,1,老闆會趕人，挑書都不行
王叔原,3,書籍更新的速度要加強阿！
Denver Liu,4,這家店面很小但書不少，空間很擠，有便宜一點點。
Li-Jen Chu,1,老闆問「有沒有指定買書？」我說隨便看看，老闆說「不可以隨便看看，你可以去誠品」然後把我趕出來。
火鍋,4,地方小了點，書還算是多，不錯的書店
張簡朝景,4,簡體書的價格合宜，划算
Minami Weng,5,書店算是小而美，有許多專業書籍！
韋家振,3,很多電腦應用的書，大多是簡體書，大家可以來挖寶
林彥伯,5,很多工程類書籍或是工程用軟體教學用書
張恩展,4,可以看官網得知 最近有哪些新書
孟令強（Barry）,5,"有趣的小書店 雖然店面小
但是藏書很多 適合工程師"
阿貓王,5,傳奇簡體書店
孫弘,4,偶而來挖寶
趙勗博,5,經常會無意間發現不錯的書
Dayz “breadcan” Hsu,4,很小，但書很全。
Ming Yi Shen,5,書籍豐富具多樣性
Charles,3,買簡體書的好地方
陳俞辰,5,很多電腦工具書
張綱麟,5,書籍豐富
bluezhin lee,5,店小但電腦藏書意外的多
周冠廷,4,買簡體書的好地方
Anita Lee,5,書很多
Ming Hsiung,5,書夠多
蘇介吾,5,提供大量專業電腦簡體書
Yu-Wei Chang,4,"(由 Google 提供翻譯) 一個小書店，有許多變化的電腦書坐在街道的不明顯的一面。這裡只出售簡單中文和繁體中文的書籍。

(原始評論)
A small bookstores that have many variation of computer book sit at the unapparent side of the street. Here only sells books in  language of simple Chinese and traditional Chinese."
Tony Chen,5,"(由 Google 提供翻譯) 像這類型的書店不多了，大家要珍惜目前還有書店可以現場看書，老闆說每一~二週都有進新書，如果要訂書也可以代訂，只是時間比較久，可以等的話再訂，分享給大家

(原始評論)
像這類型的書店不多了，大家要珍惜目前還有書店可以現場看書，老板說每一~二周都有進新書，如果要訂書也可以代訂，只是時間比較久，可以等的話再訂，分享給大家"
cherjam wu,5,"(由 Google 提供翻譯) 好的

(原始評論)
good"
Ryan Wu,1,
Razgriz Hsu,4,
yuhsien chen,5,
張翼德,5,
林信宏,4,
Jason Lung,3,
陳明隆,4,
kkk,3,
陳怡涵,5,
李岳軒,3,
Redd Liao,5,
Gong Bao Liu,4,
Chen Sean,4,
王郁仁,4,
CATTE C,5,
Sam Wang,4,
William Hsu,4,
Hector Liu,4,
李泓駿,4,
于沛廷,3,
陳永德,5,
Stanley,5,
Eric Yang,4,
Loren Lin,4,
語荷,5,
李傑森,5,
曹陶甬,4,
陳明隆,5,
吳峻豪,5,
蔡清林,5,
